STATE/UT,DISTRICT,TEHSIL,VILLAGE,SITE,WELL DEPTH,AQUIFER,pH,electrical conductivity,TDS (mg/l),Total Hardness (mg/l),Calcium (mg/l),Magnesium (mg/l),Sodium (mg/l),Potassium (mg/l),Carbonate (mg/l),Bicarbonate (mg/l),Sulphate (mg/l),Chloride (mg/l),Fluoride (mg/l),Nitrate (mg/l),Sodium (mg/l),LATITUDE,LONGITUDE,WELL TYPE,Jan-23,May-22,Aug-22,Nov-22
West Bengal,Alipurduar,Falakata,Bengkandi,Bengkandi,12.5245,Basalt,7.255397261,3.735660351,0.427901309,0.276742083,105.5923819,32.20148074,522.0340765,24.65351132,21.61421311,121.7931924,5.652077116,413.7332043,0.918074454,5.688391261,229.0149109,26.634,89.1458,Dug Well,4.72,4.44,3.84,4.65
West Bengal,Alipurduar,Falakata,Falakata,Falakata,12.5245,Basalt,7.255397261,1.73405569,0.340551162,0.213643602,105.5923819,34.02822435,522.0340765,18.48008377,23.54943067,117.4191336,8.740151449,202.0846336,0.743875317,4.207181071,216.3964814,26.5147,89.1995,Dug Well,4.81,5.19,3.48,4.98
West Bengal,Alipurduar,Falakata,Jateswar,Jateswar,12.5245,Basalt,7.255397261,3.420438247,0.469206822,0.502615303,105.5923819,36.01294726,522.0340765,26.74807128,56.79620046,87.75874649,13.28065876,193.4022874,0.749064798,2.401980489,210.9447819,26.6153,89.1473,Dug Well,2.38,1.99,0.87,2.17
West Bengal,Alipurduar,Kalchini,Dabri,Dabri,12.5245,Basalt,7.255397261,4.012271423,0.323243954,0.202116382,105.5923819,37.87322851,522.0340765,24.40483674,49.40948953,58.89102693,15.10390287,418.2668868,0.885180291,1.219852329,247.4379478,26.6882,89.4053,Dug Well,2.2,2.95,1.85,2.1
West Bengal,Alipurduar,Kalchini,Hasimara,HASIMARA,12.5245,Basalt,7.255397261,4.946985999,0.377686975,0.151402274,105.5923819,38.00029869,522.0340765,27.35710855,56.15342413,106.2568066,22.44188048,453.0891974,0.887510711,8.024299799,255.5831187,26.7248,89.3498,Dug Well,6.07,7.15,3.03,3.79
West Bengal,Alipurduar,Kalchini,Jaigaon,Jaigaon,12.5245,Basalt,7.255397261,3.723147289,0.510737351,0.158441744,105.5923819,27.81932693,522.0340765,26.2417713,22.7144743,128.6033719,8.632790369,356.3304749,0.72888176,2.722582516,213.0148545,26.8395,89.3803,Dug Well,22.21,19.0,14.1,16.14
West Bengal,Alipurduar,Kalchini,Raja Bhat Khawa,Raja Bhat Khawa,12.5245,Basalt,7.255397261,3.226363951,0.291104932,0.262814009,105.5923819,25.4182652,522.0340765,25.74964538,24.44556631,98.25221184,4.443191452,347.9360921,0.745954912,3.348704094,213.7155556,26.6146,89.5304,Dug Well,2.71,2.56,2.25,2.35
West Bengal,Alipurduar,Kumargram,Barovisa More,Barovisa More,12.5245,Basalt,7.255397261,2.106834223,0.466586194,0.207848124,105.5923819,32.52649413,522.0340765,21.56179679,13.31573793,63.97200966,16.96123157,369.6716407,1.018995201,6.453768347,233.5841774,26.4731,89.799,Dug Well,4.15,2.69,1.58,3.17
West Bengal,Alipurduar,Kumargram,Ghoksapara,Ghoksapara,12.5245,Basalt,7.255397261,3.893269931,0.39057766,0.444278851,105.5923819,35.81180879,522.0340765,28.22813887,30.3549326,151.5057867,22.26717927,406.2778349,0.727517864,8.504095818,219.0527742,26.5344,89.8204,Dug Well,2.85,2.22,1.84,2.66
West Bengal,Alipurduar,Kumargram,Ghoramara,Ghoramara,12.5245,Basalt,7.255397261,2.11178981,0.336735129,0.333917126,105.5923819,38.2115578,522.0340765,25.69727659,28.99919362,63.70138203,22.36571275,341.2487243,0.983203446,8.030105686,243.2857828,26.5485,89.821,Dug Well,2.16,2.75,2.29,3.24
West Bengal,Alipurduar,Kumargram,Hemaguri,Hemaguri,12.5245,Basalt,7.255397261,4.881225529,0.50304113,0.146810167,105.5923819,42.0345308,522.0340765,22.38320423,14.29102704,72.20471489,16.94762991,449.7458594,0.963196765,7.228698432,232.9470809,26.5603,89.8235,Dug Well,2.57,2.15,1.49,2.68
West Bengal,Alipurduar,Kumargram,Telipara,Telipara,12.5245,Basalt,7.255397261,2.556118994,0.336114119,0.209766468,105.5923819,39.61544845,522.0340765,25.40510893,45.06148119,77.58057755,11.1006538,377.8766554,0.75460222,6.851861968,201.8153357,26.4761,89.7671,Dug Well,2.42,2.81,1.49,3.02
West Bengal,Alipurduar,Madarihat,Madarihat,Madarihat,12.5245,Basalt,7.255397261,1.724456171,0.496107766,0.218036686,105.5923819,33.93640623,522.0340765,20.30034859,25.69320357,120.7932638,12.98762433,319.6148006,0.854746727,2.759495888,200.6102052,26.6945,89.2618,Dug Well,2.51,2.87,1.61,2.28
West Bengal,Alipurduar,Madarihat,Uttar Shishubari,UTTAR SHISHUBARI,12.5245,Basalt,7.255397261,2.807479478,0.480537922,0.466989907,105.5923819,30.42549785,522.0340765,33.08874232,49.64781282,121.1246684,7.594376036,181.9861429,1.00106394,5.16507967,249.6024363,26.6885,89.1706,Dug Well,2.03,2.69,2.27,2.97
West Bengal,Bankura,Bankura I,Benajira,Benajira,12.5245,Basalt,7.255397261,2.330381345,0.407980783,0.229287558,105.5923819,32.31720335,522.0340765,20.02399025,19.24328721,153.7921899,18.20468955,337.3256066,0.98526526,8.748432362,206.198358,23.1767,87.0678,Dug Well,2.98,3.55,2.28,2.99
West Bengal,Bankura,Bankura I,Bhagabanpur,Bhagabanpur,12.5245,Basalt,7.255397261,2.798243095,0.364232981,0.427832412,105.5923819,27.13845889,522.0340765,23.1427848,51.282501,91.84471322,25.39741385,248.4203107,0.95534656,5.592812978,248.5240784,23.1994,87.0003,Dug Well,6.13,2.61,4.96,5.47
West Bengal,Bankura,Bankura Ii,Bankura,Bankura,12.5245,Basalt,7.255397261,1.961566416,0.283311415,0.320069852,105.5923819,36.09454041,522.0340765,26.67707298,40.95267538,71.80974046,6.873559317,458.262993,0.685493938,8.496111305,198.8139229,23.2286,87.0654,Dug Well,4.61,4.36,1.28,2.22
West Bengal,Bankura,Bankura Ii,Bikna,Bikna,12.5245,Basalt,7.255397261,4.292321727,0.50646348,0.191057506,105.5923819,32.63168236,522.0340765,32.76627233,56.4962787,49.63496979,19.22456339,339.9546627,0.992182499,1.911998473,214.8473854,23.2538,87.0903,Dug Well,5.87,8.45,1.01,7.15
West Bengal,Bankura,Bankura Ii,Kadahghati,Kadahghati,12.5245,Basalt,7.255397261,2.082469949,0.551503267,0.496934098,105.5923819,33.01259378,522.0340765,19.46372188,30.23113658,103.370004,16.3814137,372.7604035,0.929149575,1.308528916,232.0430699,23.2624,87.1017,Dug Well,2.22,2.85,0.94,1.96
West Bengal,Bankura,Bankura Ii,Makurgram,Makurgram,12.5245,Basalt,7.255397261,3.877270177,0.369505007,0.128758059,105.5923819,38.74974214,522.0340765,26.82003771,15.74919196,147.2445737,23.84478503,335.1710985,0.833918861,4.453802235,209.9092667,23.2726,87.1414,Dug Well,4.15,5.29,5.48,2.98
West Bengal,Bankura,Bankura Ii,Shalbani,Shalbani,12.5245,Basalt,7.255397261,1.574274029,0.45772744,0.228588435,105.5923819,49.28091285,522.0340765,27.57288232,24.98553887,157.8204412,24.06384214,236.8397714,0.939843641,5.383970946,186.9121221,23.2561,87.0185,Dug Well,2.4,3.02,1.18,2.2
West Bengal,Bankura,Barjora,Barjora,Barjora,12.5245,Basalt,7.255397261,2.563090484,0.332448706,0.252553807,105.5923819,33.45116331,522.0340765,25.9077027,17.28035356,153.4223051,20.38295905,251.8871873,0.744467648,7.184877514,193.0452587,23.425,87.284,Dug Well,1.72,1.42,1.0,1.48
West Bengal,Bankura,Barjora,Chunpara,Chunpara,12.5245,Basalt,7.255397261,3.418942618,0.408764537,0.304672425,105.5923819,32.29552127,522.0340765,24.83858827,51.44854433,152.0904096,6.343724071,467.2463204,0.684887111,7.167360597,236.6953058,23.452,87.2948,Dug Well,5.23,5.5,3.62,4.94
West Bengal,Bankura,Barjora,Hatasuria,Hatasuria,12.5245,Basalt,7.255397261,3.16687227,0.530553676,0.283255137,105.5923819,27.9046491,522.0340765,31.71381235,46.91626058,45.00615895,12.2706725,353.9214058,0.961653576,3.310783536,220.2015014,23.3958,87.3013,Dug Well,1.39,1.46,0.46,0.92
West Bengal,Bankura,Barjora,Sahabdi,Sahabdi,12.5245,Basalt,7.255397261,2.575986739,0.431675162,0.351442617,105.5923819,41.84264152,522.0340765,34.49377728,17.84375858,121.1896198,9.234289332,223.2786938,0.892211114,3.676462385,246.1117358,23.4013,87.2841,Dug Well,4.5,5.91,1.84,3.77
West Bengal,Bankura,Bishnupur,"Basudevpur, Anchal","Basudevpur, Anchal",12.5245,Basalt,7.255397261,2.479870682,0.369932224,0.277205303,105.5923819,32.01923394,522.0340765,27.82537602,49.30034069,83.38542498,10.36179431,235.066144,0.751290312,2.046806011,195.8445775,23.0416,87.37,Dug Well,14.61,14.2,15.65,12.0
West Bengal,Bankura,Bishnupur,Belsula,Belsula,12.5245,Basalt,7.255397261,4.189639784,0.337034393,0.234115796,105.5923819,34.81199677,522.0340765,25.60752183,36.97280752,86.27415088,16.32593782,429.1210719,0.714419864,2.326292376,259.1933782,23.0283,87.4039,Dug Well,1.9,9.47,1.11,1.53
West Bengal,Bankura,Bishnupur,Bishnupur,Bishnupur,12.5245,Basalt,7.255397261,2.917504983,0.372135864,0.109645144,105.5923819,33.74282084,522.0340765,32.7025421,52.0696406,115.0924446,23.8832144,426.0233017,0.723353661,3.124782936,216.4293842,23.0733,87.327,Dug Well,5.6,7.81,3.01,4.01
West Bengal,Bankura,Bishnupur,Jayrampur,Jayrampur,12.5245,Basalt,7.255397261,2.992792684,0.388496529,0.293527501,105.5923819,41.2476418,522.0340765,25.39752813,20.76532092,64.32554104,23.0194923,416.7631238,0.735531291,3.667047225,207.7225548,23.1796,87.3396,Dug Well,2.78,3.33,0.17,2.43
West Bengal,Bankura,Bishnupur,Radhanagar,Radhanagar,12.5245,Basalt,7.255397261,1.848079017,0.595040983,0.144130372,105.5923819,36.18621671,522.0340765,30.53417354,25.56929257,66.49198615,22.69120024,191.7917004,0.705957532,5.031585623,225.2985189,23.4,86.974,Dug Well,1.37,1.56,1.0,1.23
West Bengal,Bankura,Bishnupur,Siromonipur,Siromonipur,12.5245,Basalt,7.255397261,2.864698702,0.565282831,0.222261929,105.5923819,38.47534394,522.0340765,25.47961081,56.28709474,144.5377904,21.50386637,282.4391033,0.831288194,5.713605231,197.2586336,23.0532,87.3471,Dug Well,6.96,6.36,1.36,2.83
West Bengal,Bankura,Borjora,Bandhakona,Bandhakona,12.5245,Basalt,7.255397261,2.806804245,0.443780961,0.327588305,105.5923819,38.03121341,522.0340765,34.27822646,42.85181298,65.34541687,7.65534603,393.7401158,0.865542455,8.672295201,187.2405891,23.3693,87.252,Dug Well,2.29,2.34,0.98,1.97
West Bengal,Bankura,Borjora,Brindabanpur,Brindabanpur,12.5245,Basalt,7.255397261,2.178371097,0.309334607,0.195911947,105.5923819,43.47059298,522.0340765,18.04799475,31.51241997,71.86915363,10.5947355,227.1682526,0.945401917,7.75165908,202.0783945,23.311,87.2791,Dug Well,2.45,4.51,0.86,1.78
West Bengal,Bankura,Borjora,Dejuri,Dejuri,12.5245,Basalt,7.255397261,2.570818987,0.524786184,0.246265936,105.5923819,34.95801178,522.0340765,24.01321453,33.72668749,47.85247365,23.6074404,177.5892594,0.731079928,2.47043786,260.9749795,23.4134,87.2764,Dug Well,3.07,5.75,1.91,6.33
West Bengal,Bankura,Chatna,Gouripur,Gouripur,12.5245,Basalt,7.255397261,2.645091711,0.44934698,0.147936647,105.5923819,36.62622506,522.0340765,28.5072366,42.7929379,67.65364591,20.12764186,399.9834975,0.730052002,1.941200954,249.1803879,23.2859,86.9941,Dug Well,3.63,4.41,1.08,2.95
West Bengal,Bankura,Chatna,Koroasole,Koroasole,12.5245,Basalt,7.255397261,4.186535907,0.30794616,0.296193343,105.5923819,30.00861316,522.0340765,26.73044545,46.43583599,91.75163435,16.48615267,436.924868,1.004174178,4.570439144,206.908758,23.348,86.9222,Dug Well,3.84,5.54,0.48,3.21
West Bengal,Bankura,Chhatna,Chatna,Chatna,12.5245,Basalt,7.255397261,4.333514694,0.386422181,0.477768995,105.5923819,35.12025372,522.0340765,27.01835996,33.26503259,154.3762139,14.47967167,305.7550179,0.789248499,3.425467628,197.6129359,23.3074,86.969,Dug Well,2.13,2.4,1.35,1.9
West Bengal,Bankura,Chhatna,Kamalpur,Kamalpur,12.5245,Basalt,7.255397261,2.984346364,0.685098542,0.26194816,105.5923819,42.52509385,522.0340765,18.34993551,18.51287156,39.14206207,20.61092261,314.8554028,0.785319854,9.169285404,191.4163087,23.3017,86.8532,Dug Well,4.34,4.84,1.17,2.02
West Bengal,Bankura,Gangajalghati,Amarkanan,Amarkanan,12.5245,Basalt,7.255397261,2.342349468,0.432211862,0.167193979,105.5923819,41.04737331,522.0340765,31.30510039,19.19952128,138.0636383,20.08031614,273.8753656,0.701717126,1.220951028,192.1596393,23.3931,87.1094,Dug Well,4.75,7.0,1.75,4.68
West Bengal,Bankura,Gangajalghati,Deuli More,Deuli More,12.5245,Basalt,7.255397261,2.307338021,0.420606646,0.093434624,105.5923819,36.89715505,522.0340765,26.31373915,10.03865068,82.23412544,17.03131335,369.3689136,0.967314992,7.549646613,204.7041177,23.4369,87.1129,Dug Well,7.58,8.32,7.74,6.34
West Bengal,Bankura,Gangajalghati,Khanta,Khanta,12.5245,Basalt,7.255397261,2.279226416,0.452799259,0.126687243,105.5923819,34.43677883,522.0340765,18.19683257,16.82800875,107.8284192,14.26662085,398.8040947,0.865114069,5.338193207,237.2205048,23.3396,87.0958,Dug Well,6.47,7.89,3.29,6.61
West Bengal,Bankura,Gangajalghati,Rangamati,Rangamati,12.5245,Basalt,7.255397261,2.994159766,0.402942448,0.307675748,105.5923819,35.80879468,522.0340765,20.64134255,54.25682868,78.00069848,12.48421134,349.6365879,0.971083952,5.777854624,238.1463795,23.3686,87.1127,Dug Well,5.43,6.88,3.37,4.6
West Bengal,Bankura,Gangajalhati,Gangajal Ghati,Gangajal Ghati,12.5245,Basalt,7.255397261,4.020130942,0.463889954,0.168816996,105.5923819,33.25335845,522.0340765,19.13586915,51.42458067,128.7267796,20.71406067,338.1874698,0.981635401,4.227639746,244.5194087,23.4288,87.1117,Dug Well,4.5,6.14,2.58,3.68
West Bengal,Bankura,Gangajalhati,Kusthalia,Kusthalia,12.5245,Basalt,7.255397261,3.308892756,0.430347723,0.367528089,105.5923819,30.5675296,522.0340765,19.84217039,57.18338952,121.4489173,14.42323531,289.5195459,1.011584274,4.121198389,223.1088923,23.4784,87.0475,Dug Well,4.88,5.95,1.6,3.83
West Bengal,Bankura,Hirbandh,Baharamuri,Baharamuri,12.5245,Basalt,7.255397261,3.602018276,0.415342042,0.168806276,105.5923819,37.62563209,522.0340765,19.39335545,41.3611689,155.023522,12.49290595,218.9149368,0.739967555,2.448762204,229.0666073,23.0653,86.8904,Dug Well,1.4,1.79,0.85,1.76
West Bengal,Bankura,Indpur,Bankata,Bankata,12.5245,Basalt,7.255397261,1.795396814,0.454305931,0.351325268,105.5923819,33.28659564,522.0340765,22.49703655,18.11313801,97.99037934,7.031819305,349.9711676,0.989116146,7.932206295,195.5095059,23.0925,86.9061,Dug Well,5.03,6.75,1.0,3.28
West Bengal,Bankura,Indpur,Indpur,Indpur,12.5245,Basalt,7.255397261,3.710983782,0.340246461,0.255836927,105.5923819,28.44352474,522.0340765,22.20559871,45.088953,66.43670757,16.29763819,340.6917092,0.980427736,4.133269072,205.6522192,23.1616,86.9355,Dug Well,3.68,4.0,0.55,1.65
West Bengal,Bankura,Indpur,Indpur,Indpur,12.5245,Basalt,7.255397261,2.022164096,0.462780912,0.467635426,105.5923819,33.87480411,522.0340765,23.79645168,45.45604413,136.756913,4.509607316,357.4084853,0.805426827,2.67212466,235.0929117,23.1616,86.9355,Dug Well,3.68,4.0,0.55,1.65
West Bengal,Bankura,Joypur,Habib Pushkarni,Habib Pushkarni,12.5245,Basalt,7.255397261,2.978470353,0.560986518,0.174947872,105.5923819,43.50433318,522.0340765,28.73692925,50.85410377,76.99628566,20.66093198,326.5187652,0.816300901,5.032647706,197.4181432,23.154,87.4647,Dug Well,0.95,2.39,0.52,1.0
West Bengal,Bankura,Joypur,Jadavnagar,Jadavnagar,12.5245,Basalt,7.255397261,2.045644021,0.499007281,0.42626562,105.5923819,35.64975536,522.0340765,27.07101157,57.46115417,39.1020801,10.63984643,178.0751239,0.878718119,3.033117646,220.7959216,22.9464,87.4833,Dug Well,4.18,4.03,3.32,3.47
West Bengal,Bankura,Joypur,Joypur  Dug Well,Joypur  Dug well,12.5245,Basalt,7.255397261,2.211065603,0.450515447,0.157315349,105.5923819,36.33144508,522.0340765,25.97055342,21.64075491,85.79305467,23.15396693,385.1216075,0.699826172,4.989022098,202.8912919,23.0558,87.4401,Dug Well,2.45,0.68,1.66,3.46
West Bengal,Bankura,Joypur,Padampur,Padampur,12.5245,Basalt,7.255397261,2.181922312,0.372362117,0.206571548,105.5923819,28.40567647,522.0340765,31.34786723,32.22338245,51.98098597,19.91432917,187.6837678,0.731008723,6.125032015,182.9105656,23.07,87.4407,Dug Well,2.82,6.85,1.72,2.82
West Bengal,Bankura,Joypur,Prasadpur,Prasadpur,12.5245,Basalt,7.255397261,3.090984035,0.512626495,0.681486903,105.5923819,36.13560279,522.0340765,23.6554059,28.9589701,131.0170506,23.43220071,279.4290335,0.95628032,1.700674007,250.5085958,23.0649,87.4908,Dug Well,2.66,8.82,1.41,2.27
West Bengal,Bankura,Khatra I,Khatra,Khatra,12.5245,Basalt,7.255397261,2.535047558,0.565442101,0.115098748,105.5923819,36.42589523,522.0340765,18.92170981,20.56943804,76.81486771,18.79410145,292.6449916,0.748403602,5.57342336,195.951006,22.9811,86.8483,Dug Well,4.42,6.42,2.12,4.44
West Bengal,Bankura,Khatra Ii,Hatirampur,Hatirampur,12.5245,Basalt,7.255397261,1.976084944,0.581377262,0.500858846,105.5923819,25.29105096,522.0340765,31.60604475,18.89092483,146.4185674,23.72292762,458.0236929,0.844789073,6.279035979,210.216749,23.0627,86.8786,Dug Well,3.68,4.11,0.45,3.23
West Bengal,Bankura,Khatra Ii,Peripathar,Peripathar,12.5245,Basalt,7.255397261,2.141965166,0.566755569,0.092025884,105.5923819,39.68780111,522.0340765,19.49780578,32.03814038,103.4288028,20.9311757,431.5076625,0.741132821,8.584419377,244.2023548,22.9647,86.8005,Dug Well,3.08,2.13,1.31,4.73
West Bengal,Bankura,Mejia,Mejia,Mejia,12.5245,Basalt,7.255397261,2.235340886,0.527097963,0.222389747,105.5923819,30.02785099,522.0340765,19.06305149,18.15132135,117.9419625,23.88655378,271.3566748,0.812588693,5.181985239,230.7452464,23.57,87.0929,Dug Well,4.85,5.5,3.93,4.54
West Bengal,Bankura,Mejia,Nandanpur,Nandanpur,12.5245,Basalt,7.255397261,4.158246965,0.59718778,0.391856496,105.5923819,38.73956818,522.0340765,18.35500597,11.6203244,66.358069,13.64648059,464.9058581,0.75733279,8.93755051,253.9258124,23.508,87.1366,Dug Well,4.95,3.89,2.88,4.64
West Bengal,Bankura,Mijia,Jamua,Jamua,12.5245,Basalt,7.255397261,2.571101469,0.310705322,0.252747102,105.5923819,33.90256038,522.0340765,25.46956207,36.28648489,133.4912492,20.30252541,321.5672152,1.000248625,2.56413706,246.370362,23.5633,87.0657,Dug Well,4.5,5.31,2.3,3.57
West Bengal,Bankura,Onda,Gholkunda,Gholkunda,12.5245,Basalt,7.255397261,2.893828634,0.336470924,0.169660388,105.5923819,32.68879864,522.0340765,32.03174975,51.39606876,62.76324289,9.891463745,222.6539134,0.71819518,5.289239281,245.5537056,23.0904,87.0501,Dug Well,3.93,4.27,1.46,3.38
West Bengal,Bankura,Onda,Gorabari,Gorabari,12.5245,Basalt,7.255397261,1.871316622,0.424982826,0.335280231,105.5923819,29.01666269,522.0340765,22.13166464,23.74780827,166.6252555,13.42774286,187.881287,0.702050582,2.053452133,235.6548994,23.1984,87.067,Dug Well,2.6,5.4,1.8,4.7
West Bengal,Bankura,Onda,Jagadalla,Jagadalla,12.5245,Basalt,7.255397261,4.287190535,0.341038585,0.124944205,105.5923819,38.22019286,522.0340765,20.9607585,23.97989626,107.5036647,24.26832055,242.0592718,0.947472141,7.474295279,214.9596469,23.2035,87.0643,Dug Well,3.33,4.04,2.23,2.29
West Bengal,Bankura,Onda,Punisole,Punisole,12.5245,Basalt,7.255397261,2.965913343,0.421327779,0.291821222,105.5923819,32.06702845,522.0340765,19.98157453,10.53245249,93.72658767,7.119883054,177.7303008,0.826812215,4.776091911,228.499532,23.1448,87.0713,Dug Well,4.52,5.5,2.14,4.44
West Bengal,Bankura,Onda,Ratanpur,Ratanpur,12.5245,Basalt,7.255397261,2.290064794,0.384155604,0.170565358,105.5923819,32.00378849,522.0340765,28.76146655,36.3332476,84.49807937,20.27631657,444.0000211,0.877053202,5.455130473,220.5561578,23.1051,87.0738,Dug Well,1.16,2.97,0.68,2.3
West Bengal,Bankura,Patrasayer,Patrasayar(Station),Patrasayar(Station),12.5245,Basalt,7.255397261,2.948157125,0.434426658,0.188464913,105.5923819,34.49880368,522.0340765,21.48922112,22.32906575,90.79795658,13.48008065,395.8752829,0.849519479,4.23269517,219.603349,23.217,87.537,Dug Well,3.35,2.48,1.68,2.83
West Bengal,Bankura,Raipur I,Pairaguri,Pairaguri,12.5245,Basalt,7.255397261,2.196254512,0.398025527,0.370589482,105.5923819,35.29020721,522.0340765,29.80605485,56.13863686,114.2666383,7.92409668,265.7973803,1.018856194,4.822477036,256.7642841,22.8195,87.0091,Dug Well,3.97,7.36,5.62,1.3
West Bengal,Bankura,Raipur I,Raipur,Raipur,12.5245,Basalt,7.255397261,1.744486895,0.358154663,0.295344534,105.5923819,35.01493063,522.0340765,29.50274728,23.02843794,130.5628966,5.377523809,234.2129164,0.977335417,7.32530875,222.2240313,22.8089,86.9322,Dug Well,5.66,6.54,3.45,5.39
West Bengal,Bankura,Ranibandh,Akhuta More,Akhuta More,12.5245,Basalt,7.255397261,3.153598368,0.43394732,0.150516239,105.5923819,30.50614294,522.0340765,21.97329022,27.34055052,96.90945917,11.30064209,248.1893115,1.024858387,2.013762112,212.4937095,22.9195,86.8208,Dug Well,1.15,0.88,0.15,0.78
West Bengal,Bankura,Ranibandh,Jhilimili,Jhilimili,12.5245,Basalt,7.255397261,1.903597358,0.498928399,0.307558589,105.5923819,44.25237136,522.0340765,26.33000144,50.89906259,166.9139879,8.473086256,286.2415869,0.726608317,1.959401298,195.5328944,22.817,86.638,Dug Well,7.47,3.15,2.36,6.56
West Bengal,Bankura,Ranibandh,Khejuria,Khejuria,12.5245,Basalt,7.255397261,2.286995427,0.451733046,0.143189811,105.5923819,28.50025178,522.0340765,18.40250122,57.45708534,90.72237774,24.73939367,289.3833538,0.983026781,4.423343548,224.9943546,22.8536,86.6762,Dug Well,5.65,6.52,3.62,5.15
West Bengal,Bankura,Ranibandh,Ledhapakor,Ledhapakor,12.5245,Basalt,7.255397261,3.277121252,0.433095409,0.177521033,105.5923819,30.72719021,522.0340765,22.19999475,37.54404412,75.33193863,15.67997589,354.9291138,1.017434497,8.85244595,216.5562873,22.8481,86.7401,Dug Well,4.97,5.89,2.52,4.12
West Bengal,Bankura,Ranibandh,Majherigora,Majherigora,12.5245,Basalt,7.255397261,2.119365349,0.422186639,0.193700734,105.5923819,43.01861511,522.0340765,32.05396185,50.46804866,125.787364,20.12793529,396.150336,0.821560364,3.00200975,194.3227203,22.953,86.844,Dug Well,2.02,3.8,1.23,2.82
West Bengal,Bankura,Ranibandh,Ranibandh,Ranibandh,12.5245,Basalt,7.255397261,2.5576189,0.42782905,0.250811088,105.5923819,42.85603974,522.0340765,21.2782145,17.33864093,53.78397444,4.542980921,436.7792824,0.746989171,3.614903813,239.135165,22.8662,86.7852,Dug Well,9.37,6.42,3.49,8.1
West Bengal,Bankura,Saltora,Kashtora,Kashtora,12.5245,Basalt,7.255397261,1.652973613,0.42417023,0.181950082,105.5923819,34.5600966,522.0340765,27.4687667,34.20241823,79.12782829,10.72534081,180.1310056,0.755190015,8.52513168,218.0570225,23.5627,87.0228,Dug Well,4.28,5.97,1.14,3.64
